split_index,split,recording_id,original_state,source_csv_sha256,label,window_index_in_recording,source_start_index,source_end_index_exclusive,start_host_monotonic_ns,last_host_monotonic_ns,start_since_command_s,last_since_command_s,first_to_last_span_s,recording,recording_sha256,state,vector_ac_rms_mg
58,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,58,44694,44822,14363713194812,14364325550916,215.82943598,216.441792084,0.612356104,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,29.246936993898636
59,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,59,44822,44950,14364331134486,14364943537812,216.447375654,217.05977898,0.612403326,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.618704917681825
60,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,60,44950,45078,14364949129604,14365562529299,217.065370772,217.678770467,0.613399695,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.683856382720226
61,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,61,45078,45206,14365566213445,14366179370474,217.682454613,218.295611642,0.613157029,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.805651689496987
62,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,62,45206,45334,14366185036488,14366798101295,218.301277656,218.914342463,0.613064807,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.589347920130468
63,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,63,45334,45462,14366801742088,14367414590673,218.917983256,219.530831841,0.612848585,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.30194283948869
64,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,64,45462,45590,14367420189984,14368032677013,219.536431152,220.148918181,0.612487029,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.67654535367086
65,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,65,45590,45718,14368038279379,14368651371001,220.154520547,220.767612169,0.613091622,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.384830613288166
66,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,66,45718,45846,14368655099869,14369267396028,220.771341037,221.383637196,0.612296159,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.795900896603115
67,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,67,45846,45974,14369272978635,14369886707904,221.389219803,222.002949072,0.613729269,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,26.65801453934315
68,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,68,45974,46102,14369890346531,14370503544153,222.006587699,222.619785321,0.613197622,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.098415749048847
69,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,69,46102,46230,14370509094797,14371120433086,222.625335965,223.236674254,0.611338289,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.47948483970401
70,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,70,46230,46358,14371125984804,14371739208630,223.242225972,223.855449798,0.613223826,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.490360922657484
71,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,71,46358,46486,14371742846645,14372355814490,223.859087813,224.472055658,0.612967845,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,25.942847943756696
72,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,72,46486,46614,14372361347485,14372974687144,224.477588653,225.090928312,0.613339659,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.74128673251243
73,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,73,46614,46742,14372978324252,14373591373781,225.09456542,225.707614949,0.613049529,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.79635187630451
74,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,74,46742,46870,14373596907833,14374210798435,225.713149001,226.327039603,0.613890602,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,26.953514772162215
75,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,75,46870,46998,14374214434543,14374828472442,226.330675711,226.94471361,0.614037899,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.7012390752469
76,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,76,46998,47126,14374832155384,14375445735024,226.948396552,227.561976192,0.61357964,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,26.770000469977443
77,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,77,47126,47254,14375449432225,14376063607827,227.565673393,228.179848995,0.614175602,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.843803595980372
78,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,78,47254,47382,14376067297176,14376680532205,228.183538344,228.796773373,0.613235029,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,29.142335956358956
79,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,79,47382,47510,14376686121701,14377298857767,228.802362869,229.415098935,0.612736066,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,26.637808798552644
80,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,80,47510,47638,14377302593912,14377915851108,229.41883508,230.032092276,0.613257196,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,25.959357013573445
81,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,81,47638,47766,14377921389659,14378534384022,230.037630827,230.65062519,0.612994363,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.928777171194753
82,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,82,47766,47894,14378538018593,14379152190307,230.654259761,231.268431475,0.614171714,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.58287064027929
83,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,83,47894,48022,14379155844637,14379769365833,231.272085805,231.885607001,0.613521196,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.86495019444956
84,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,84,48022,48150,14379774898569,14380387342099,231.891139737,232.503583267,0.61244353,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,26.14989218342524
85,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,85,48150,48278,14380392907280,14381005591420,232.509148448,233.121832588,0.61268414,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.627267384062
86,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,86,48278,48406,14381009229640,14381623679909,233.125470808,233.739921077,0.614450269,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.44424367778412
87,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,87,48406,48534,14381627315591,14382239955584,233.743556759,234.356196752,0.612639993,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.904002538405305
88,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,88,48534,48662,14382245494931,14382858532090,234.361736099,234.974773258,0.613037159,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.686002524152173
89,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,89,48662,48790,14382862217809,14383474979135,234.978458977,235.591220303,0.612761326,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,26.403294596871874
90,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,90,48790,48918,14383480646445,14384093215994,235.596887613,236.209457162,0.612569549,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.362481161212738
91,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,91,48918,49046,14384098809267,14384712108722,236.215050435,236.82834989,0.613299455,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.32705748316412
92,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,92,49046,49174,14384715860589,14385329892692,236.832101757,237.44613386,0.614032103,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,29.052731934484523
93,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,93,49174,49302,14385333529689,14385946292367,237.449770857,238.062533535,0.612762678,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.15630636689112
94,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,94,49302,49430,14385951829714,14386564502003,238.068070882,238.680743171,0.612672289,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.663242340599343
95,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,95,49430,49558,14386570062258,14387182936176,238.686303426,239.299177344,0.612873918,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.43874630899759
96,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,96,49558,49686,14387186570803,14387800932516,239.302811971,239.917173684,0.614361713,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,28.07501460370878
97,train,normal_before_75pwm_300s_20260911_104430_339886,normal_before,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,0,97,49686,49814,14387804606717,14388417607135,239.920847885,240.533848303,0.613000418,/home/malik/masterarbeit-edge-ai/data/upright_position_v4_sequence_20260911_104025/normal_before_75pwm_300s_20260911_104430_339886.csv,8a141c4284bac2cb64c11f0006fa29d336a54ea2936127946be59b2ea1a9426b,normal_before,27.28072917999244
